,10xFlowCoeff,10xWorkCoeff,Total-Static_Efficiency
0,1.0623188405797102,8.159420289855072,0.4730068006723393
1,1.4246376811594201,8.159420289855072,5.897409999525978
2,1.7869565217391303,8.159420289855072,2.887373481795427
3,1.0623188405797102,8.521739130434781,7.100631816975918
4,1.4246376811594201,8.521739130434781,12.330217286691088
5,1.7869565217391303,8.521739130434781,9.6014074860507
6,2.1492753623188405,8.521739130434781,1.8016620414652844
7,1.0623188405797102,8.884057971014492,13.200278842376695
8,1.4246376811594201,8.884057971014492,18.25083018821854
9,1.7869565217391303,8.884057971014492,15.777677713111787
10,2.1492753623188405,8.884057971014492,8.511149601567993
11,1.0623188405797102,9.246376811594203,18.103902712906823
12,1.4246376811594201,9.246376811594203,23.0159947914523
13,1.7869565217391303,9.246376811594203,20.795497767847472
14,2.1492753623188405,9.246376811594203,14.034477292714412
15,2.511594202898551,9.246376811594203,3.7903569742626653
16,0.7,9.608695652173914,2.622734917437856
17,1.0623188405797102,9.608695652173914,22.25616898265371
18,1.4246376811594201,9.608695652173914,26.978734236156505
19,1.7869565217391303,9.608695652173914,24.94824537793169
20,2.1492753623188405,9.608695652173914,18.625935897980757
21,2.511594202898551,9.608695652173914,9.008575853577119
22,0.7,9.971014492753623,7.274220109455938
23,1.0623188405797102,9.971014492753623,25.502045997303114
24,1.4246376811594201,9.971014492753623,30.43561999359538
25,1.7869565217391303,9.971014492753623,28.519094857274446
26,2.1492753623188405,9.971014492753623,22.548999584905403
27,2.511594202898551,9.971014492753623,13.46989663069868
28,2.873913043478261,9.971014492753623,1.7422249038245827
29,0.7,10.333333333333334,11.663076671082898
30,1.0623188405797102,10.333333333333334,29.1855830380187
31,1.4246376811594201,10.333333333333334,33.980906522673855
32,1.7869565217391303,10.333333333333334,32.25671331477248
33,2.1492753623188405,10.333333333333334,26.66988230777352
34,2.511594202898551,10.333333333333334,18.124414132970582
35,2.873913043478261,10.333333333333334,7.056384283199009
36,0.7,10.695652173913043,15.670349034112807
