,10 x Flow Coeff,10 x Work Coeff,Total-to-static Efficiency
0,0.5020408163265306,5.103448275862069,18.465138176714728
1,0.8040816326530613,5.103448275862069,10.582191206911954
2,0.5020408163265306,5.620689655172415,36.26092413083097
3,0.8040816326530613,5.620689655172415,35.81206585995961
4,1.1061224489795918,5.620689655172415,25.81533272474235
5,1.4081632653061225,5.620689655172415,13.371881573971233
6,0.5020408163265306,6.137931034482759,47.624924395632796
7,0.8040816326530613,6.137931034482759,52.445865097167854
8,1.1061224489795918,6.137931034482759,46.44633613834615
9,1.4081632653061225,6.137931034482759,37.75177512565753
10,1.7102040816326531,6.137931034482759,27.223310384836275
11,2.012244897959184,6.137931034482759,14.872935449080435
12,2.3142857142857145,6.137931034482759,0.5446391314890633
13,0.5020408163265306,6.655172413793104,54.78195045622053
14,0.8040816326530613,6.655172413793104,63.67089946324393
15,1.1061224489795918,6.655172413793104,60.39819546754366
16,1.4081632653061225,6.655172413793104,54.29264785328106
17,1.7102040816326531,6.655172413793104,46.398170279364855
18,2.012244897959184,6.655172413793104,36.81597193468548
19,2.3142857142857145,6.655172413793104,25.460626425445167
20,2.616326530612245,6.655172413793104,12.189919633710069
21,0.5020408163265306,7.172413793103448,59.03477497014153
22,0.8040816326530613,7.172413793103448,71.36299368711238
23,1.1061224489795918,7.172413793103448,70.02013827320224
24,1.4081632653061225,7.172413793103448,65.73864306134807
25,1.7102040816326531,7.172413793103448,59.74738236481634
26,2.012244897959184,7.172413793103448,52.21822698625347
27,2.3142857142857145,7.172413793103448,43.114438016698934
28,2.616326530612245,7.172413793103448,32.341241616739104
29,2.918367346938776,7.172413793103448,19.768377399708125
30,3.2204081632653065,7.172413793103448,5.201818502309147
31,0.5020408163265306,7.689655172413794,61.16747118129445
32,0.8040816326530613,7.689655172413794,76.66622862513913
33,1.1061224489795918,7.689655172413794,76.74925798736922
34,1.4081632653061225,7.689655172413794,73.77971663272403
35,1.7102040816326531,7.689655172413794,69.18255982545317
36,2.012244897959184,7.689655172413794,63.19147779703172
37,2.3142857142857145,7.689655172413794,55.80622909665348
38,2.616326530612245,7.689655172413794,46.96407472826659
39,2.918367346938776,7.689655172413794,36.57483780256738
40,3.2204081632653065,7.689655172413794,24.51400352783949
41,3.5224489795918372,7.689655172413794,10.580824873920946
42,0.5020408163265306,8.206896551724139,61.657959320283354
43,0.8040816326530613,8.206896551724139,80.29995058956007
44,1.1061224489795918,8.206896551724139,81.4909904849483
45,1.4081632653061225,8.206896551724139,79.48655283957929
46,1.7102040816326531,8.206896551724139,75.9245637420095
47,2.012244897959184,8.206896551724139,71.09732001350024
48,2.3142857142857145,8.206896551724139,65.03445934630155
49,2.616326530612245,8.206896551724139,57.69664694325678
50,2.918367346938776,8.206896551724139,49.01977956447872
51,3.2204081632653065,8.206896551724139,38.919134810753555
52,3.5224489795918372,8.206896551724139,27.271406511094003
53,3.8244897959183675,8.206896551724139,13.86343124205931
54,0.5020408163265306,8.724137931034484,60.794644860999256
55,0.8040816326530613,8.724137931034484,82.72841703910419
56,1.1061224489795918,8.724137931034484,84.83064134053404
57,1.4081632653061225,8.724137931034484,83.55433012018524
58,1.7102040816326531,8.724137931034484,80.77168844316802
59,2.012244897959184,8.724137931034484,76.83374653006436
60,2.3142857142857145,8.724137931034484,71.79665583987223
61,2.616326530612245,8.724137931034484,65.63960063098465
62,2.918367346938776,8.724137931034484,58.316809186505346
63,3.2204081632653065,8.724137931034484,49.768257932037855
64,3.5224489795918372,8.724137931034484,39.91314409408441
65,3.8244897959183675,8.724137931034484,28.626257513338622
66,4.126530612244898,8.724137931034484,15.678323064495236
67,4.428571428571429,8.724137931034484,0.5592568194713808
68,0.5020408163265306,9.24137931034483,58.742480103666594
69,0.8040816326530613,9.24137931034483,84.25797631433956
70,1.1061224489795918,9.24137931034483,87.15528668550579
71,1.4081632653061225,9.24137931034483,86.44424375602443
72,1.7102040816326531,9.24137931034483,84.25678252520518
73,2.012244897959184,9.24137931034483,81.0048617447153
74,2.3142857142857145,9.24137931034483,76.76969014548978
75,2.616326530612245,9.24137931034483,71.54620716729241
76,2.918367346938776,9.24137931034483,65.30251884090595
77,3.2204081632653065,9.24137931034483,57.99510081347524
78,3.5224489795918372,9.24137931034483,49.568399953180005
79,3.8244897959183675,9.24137931034483,39.9437382197162
80,4.126530612244898,9.24137931034483,28.991905969659655
81,4.428571428571429,9.24137931034483,16.465115545204647
82,4.7306122448979595,9.24137931034483,1.7848337632756945
83,0.5020408163265306,9.758620689655173,55.581193494526424
84,0.8040816326530613,9.758620689655173,85.09446622643092
85,1.1061224489795918,9.758620689655173,88.72622968327465
86,1.4081632653061225,9.758620689655173,88.46821815996223
87,1.7102040816326531,9.758620689655173,86.74207866506244
88,2.012244897959184,9.758620689655173,84.02428843053976
89,2.3142857142857145,9.758620689655173,80.42076502883137
90,2.616326530612245,9.758620689655173,75.9406427445913
91,2.918367346938776,9.758620689655173,70.56324395028999
92,3.2204081632653065,9.758620689655173,64.25683716718554
93,3.5224489795918372,9.758620689655173,56.98191804686855
94,3.8244897959183675,9.758620689655173,48.686452077080105
95,4.126530612244898,9.758620689655173,39.29241045853998
96,4.428571428571429,9.758620689655173,28.665347979063426
97,4.7306122448979595,9.758620689655173,16.53769496120549
98,5.03265306122449,9.758620689655173,2.2550815289038724
99,0.5020408163265306,10.275862068965518,51.327577055978566
100,0.8040816326530613,10.275862068965518,85.37800687378228
101,1.1061224489795918,10.275862068965518,89.72323664642452
102,1.4081632653061225,10.275862068965518,89.84099058920825
103,1.7102040816326531,10.275862068965518,88.47795600877389
104,2.012244897959184,10.275862068965518,86.17979764120217
105,2.3142857142857145,10.275862068965518,83.07741597205433
106,2.616326530612245,10.275862068965518,79.19324436167169
107,2.918367346938776,10.275862068965518,74.51615704268835
108,3.2204081632653065,10.275862068965518,69.02337538395489
109,3.5224489795918372,10.275862068965518,62.68623166489783
110,3.8244897959183675,10.275862068965518,55.468941558286474
111,4.126530612244898,10.275862068965518,47.321890544945354
112,4.428571428571429,10.275862068965518,38.166727001068615
113,4.7306122448979595,10.275862068965518,27.863325319971228
114,5.03265306122449,10.275862068965518,16.124233679316973
115,5.334693877551021,10.275862068965518,2.2135396416241675
116,0.5020408163265306,10.793103448275863,45.94825659655065
117,0.8040816326530613,10.793103448275863,85.20455236359096
118,1.1061224489795918,10.793103448275863,90.27218052899634
119,1.4081632653061225,10.793103448275863,90.71290536045555
120,1.7102040816326531,10.793103448275863,89.64022727505775
121,2.012244897959184,10.793103448275863,87.6746442229444
122,2.3142857142857145,10.793103448275863,84.97264421444822
123,2.616326530612245,10.793103448275863,81.56940862981811
124,2.918367346938776,10.793103448275863,77.46225764235797
125,3.2204081632653065,10.793103448275863,72.63556386208292
126,3.5224489795918372,10.793103448275863,67.0683885008846
127,3.8244897959183675,10.793103448275863,60.735408177979764
128,4.126530612244898,10.793103448275863,53.603781628110234
129,4.428571428571429,10.793103448275863,45.625466049141544
130,4.7306122448979595,10.793103448275863,36.72134126672298
131,5.03265306122449,10.793103448275863,26.745892693214596
132,5.334693877551021,10.793103448275863,15.392971018310792
133,5.6367346938775515,10.793103448275863,1.8424265757200327
134,0.5020408163265306,11.310344827586208,39.36648551576605
135,0.8040816326530613,11.310344827586208,84.63947454437518
136,1.1061224489795918,11.310344827586208,90.46267044388206
137,1.4081632653061225,11.310344827586208,91.19101191875613
138,1.7102040816326531,11.310344827586208,90.35431811659545
139,2.012244897959184,11.310344827586208,88.65456535185866
140,2.3142857142857145,11.310344827586208,86.27460402751154
141,2.616326530612245,11.310344827586208,83.26197673923578
142,2.918367346938776,11.310344827586208,79.62165885106917
143,3.2204081632653065,11.310344827586208,75.34397093910692
144,3.5224489795918372,11.310344827586208,70.41376284436947
145,3.8244897959183675,11.310344827586208,64.81277806320266
146,4.126530612244898,11.310344827586208,58.51857718240531
147,4.428571428571429,11.310344827586208,51.50054389911713
148,4.7306122448979595,11.310344827586208,43.71170406085905
149,5.03265306122449,11.310344827586208,35.07220035921345
150,5.334693877551021,11.310344827586208,25.43209710244606
151,5.6367346938775515,11.310344827586208,14.469149338240205
152,5.938775510204082,11.310344827586208,1.2811224108017873
153,0.5020408163265306,11.827586206896552,31.464864424429784
154,0.8040816326530613,11.827586206896552,83.72623254790722
155,1.1061224489795918,11.827586206896552,90.35949601284766
156,1.4081632653061225,11.827586206896552,91.35290838089618
157,1.7102040816326531,11.827586206896552,90.71125998269963
158,2.012244897959184,11.827586206896552,89.22575084771702
159,2.3142857142857145,11.827586206896552,87.10648247048395
160,2.616326530612245,11.827586206896552,84.4130522860271
161,2.918367346938776,11.827586206896552,81.15748444952605
162,3.2204081632653065,11.827586206896552,77.33520136363975
163,3.5224489795918372,11.827586206896552,72.9355763171318
164,3.8244897959183675,11.827586206896552,67.9453412997074
165,4.126530612244898,11.827586206896552,62.34878332987326
166,4.428571428571429,11.827586206896552,56.12578530862997
167,4.7306122448979595,11.827586206896552,49.24744857841039
168,5.03265306122449,11.827586206896552,41.66768906827574
169,5.334693877551021,11.827586206896552,33.30634391511592
170,5.6367346938775515,11.827586206896552,24.01062858294219
171,5.938775510204082,11.827586206896552,13.446312328413349
172,6.240816326530613,11.827586206896552,0.638235944322406
173,0.5020408163265306,12.344827586206897,21.708336498865847
174,0.8040816326530613,12.344827586206897,82.49194014160966
175,1.1061224489795918,12.344827586206897,90.01016938225578
176,1.4081632653061225,12.344827586206897,91.25598465606288
177,1.7102040816326531,12.344827586206897,90.77844726361086
178,2.012244897959184,12.344827586206897,89.46699378099137
179,2.3142857142857145,12.344827586206897,87.56001380172226
180,2.616326530612245,12.344827586206897,85.12891796354968
181,2.918367346938776,12.344827586206897,82.19229238377845
182,3.2204081632653065,12.344827586206897,78.75003719119057
183,3.5224489795918372,12.344827586206897,74.79518848096929
184,3.8244897959183675,12.344827586206897,70.31814285996947
185,4.126530612244898,12.344827586206897,65.30770032864646
186,4.428571428571429,12.344827586206897,59.750306112890506
187,4.7306122448979595,12.344827586206897,53.627704882274294
188,5.03265306122449,12.344827586206897,46.912430555847514
189,5.334693877551021,12.344827586206897,39.55937542754227
190,5.6367346938775515,12.344827586206897,31.488816154672005
191,5.938775510204082,12.344827586206897,22.54720178223449
192,6.240816326530613,12.344827586206897,12.393912157757972
193,0.5020408163265306,12.862068965517242,10.677602962270011
194,0.8040816326530613,12.862068965517242,80.95092870559544
195,1.1061224489795918,12.862068965517242,89.44995197251957
196,1.4081632653061225,12.862068965517242,90.943671790418
197,1.7102040816326531,12.862068965517242,90.60695156322303
198,2.012244897959184,12.862068965517242,89.43799308241039
199,2.3142857142857145,12.862068965517242,87.7047691650468
200,2.616326530612245,12.862068965517242,85.49035410356352
201,2.918367346938776,12.862068965517242,82.81950141583506
202,3.2204081632653065,12.862068965517242,79.69610989368445
203,3.5224489795918372,12.862068965517242,76.1162678367492
204,3.8244897959183675,12.862068965517242,72.0731604035021
205,4.126530612244898,12.862068965517242,67.5587163816657
206,4.428571428571429,12.862068965517242,62.56360547535422
207,4.7306122448979595,12.862068965517242,57.07605146659582
208,5.03265306122449,12.862068965517242,51.079344850967736
209,5.334693877551021,12.862068965517242,44.54735311671041
210,5.6367346938775515,12.862068965517242,37.43622686858446
211,5.938775510204082,12.862068965517242,29.667650221563076
212,6.240816326530613,12.862068965517242,21.089770975382923
213,6.542857142857144,12.862068965517242,11.362457078849294
214,0.8040816326530613,13.379310344827587,79.10698244414478
215,1.1061224489795918,13.379310344827587,88.70521972628079
216,1.4081632653061225,13.379310344827587,90.4496763694381
217,1.7102040816326531,13.379310344827587,90.23649813223192
218,2.012244897959184,13.379310344827587,89.18504407377142
219,2.3142857142857145,13.379310344827587,87.59458026835553
220,2.616326530612245,13.379310344827587,85.55983436046692
221,2.918367346938776,13.379310344827587,83.11141750490168
222,3.2204081632653065,13.379310344827587,80.25684901591902
223,3.5224489795918372,13.379310344827587,76.99481821093529
224,3.8244897959183675,13.379310344827587,73.32069625307115
225,4.126530612244898,13.379310344827587,69.2286439163339
226,4.428571428571429,13.379310344827587,64.71211458620898
227,4.7306122448979595,13.379310344827587,59.76336887269288
228,5.03265306122449,13.379310344827587,54.37210975698535
229,5.334693877551021,13.379310344827587,48.522989215760994
230,5.6367346938775515,13.379310344827587,42.191246788124396
231,5.938775510204082,13.379310344827587,35.3347009151992
232,6.240816326530613,13.379310344827587,27.877540057015764
233,6.542857142857144,13.379310344827587,19.67229259534528
234,6.844897959183674,13.379310344827587,10.387035701581341
