,10 x Flow Coeff,10 x Work Coeff,Total-to-static Efficiency
0,1.0,3.793103448275862,7.163711973709046
1,1.0,4.241379310344827,34.26896995259439
2,1.0,4.689655172413794,52.294443043210784
3,1.2040816326530612,4.689655172413794,41.550080696798226
4,1.0,5.137931034482759,64.88708520717611
5,1.2040816326530612,5.137931034482759,57.719407572397344
6,1.4081632653061225,5.137931034482759,44.60133550356504
7,1.0,5.586206896551724,70.56811329725046
8,1.2040816326530612,5.586206896551724,68.94230204103583
9,1.4081632653061225,5.586206896551724,61.00557512612524
10,1.0,6.0344827586206895,78.53937928802743
11,1.2040816326530612,6.0344827586206895,74.05523710803095
12,1.4081632653061225,6.0344827586206895,71.55266362224963
13,1.6122448979591837,6.0344827586206895,62.61129764338796
14,1.0,6.482758620689655,83.93801312305281
15,1.2040816326530612,6.482758620689655,81.25861594483155
16,1.4081632653061225,6.482758620689655,76.43250703872006
17,1.6122448979591837,6.482758620689655,73.06699750486284
18,1.816326530612245,6.482758620689655,62.88751607179117
19,1.0,6.931034482758621,88.16681362848844
20,1.2040816326530612,6.931034482758621,86.19663275402498
21,1.4081632653061225,6.931034482758621,82.82309278092738
22,1.6122448979591837,6.931034482758621,77.93438780719833
23,1.816326530612245,6.931034482758621,73.79103434968096
24,2.020408163265306,6.931034482758621,61.98825799320166
25,1.0,7.379310344827586,91.1439823763795
26,1.2040816326530612,7.379310344827586,89.76825063188197
27,1.4081632653061225,7.379310344827586,87.59413627843574
28,1.6122448979591837,7.379310344827586,83.92217128798622
29,1.816326530612245,7.379310344827586,78.7812518127806
30,2.020408163265306,7.379310344827586,73.97904427388502
31,2.2244897959183674,7.379310344827586,59.43205414544443
32,1.0,7.827586206896552,93.08716973313294
33,1.2040816326530612,7.827586206896552,92.71971881129272
34,1.4081632653061225,7.827586206896552,90.90407348507539
35,1.6122448979591837,7.827586206896552,88.38398554357559
36,1.816326530612245,7.827586206896552,84.4987581012561
37,2.020408163265306,7.827586206896552,79.16604924425089
38,2.2244897959183674,7.827586206896552,73.83877628225827
39,1.0,8.275862068965518,94.13680685681382
40,1.2040816326530612,8.275862068965518,94.68764602454466
41,1.4081632653061225,8.275862068965518,93.28235128123814
42,1.6122448979591837,8.275862068965518,91.48019327643665
43,1.816326530612245,8.275862068965518,88.72947547971098
44,2.020408163265306,8.275862068965518,84.70161340694176
45,2.2244897959183674,8.275862068965518,79.24764080518293
46,2.428571428571429,8.275862068965518,73.54044317578173
47,1.0,8.724137931034484,94.33342523639206
48,1.2040816326530612,8.724137931034484,95.95643569619982
49,1.4081632653061225,8.724137931034484,95.35514327570318
50,1.6122448979591837,8.724137931034484,93.70089648107475
51,1.816326530612245,8.724137931034484,91.65840016949322
52,2.020408163265306,8.724137931034484,88.75385563189401
53,2.2244897959183674,8.724137931034484,84.64905774288705
54,2.428571428571429,8.724137931034484,79.15119884408604
