,10 x Flow Coeff,10 x Work Coeff,Total-to-static Efficiency
0,0.6938775510204082,8.0,52.14900428195759
1,0.6938775510204082,8.448979591836734,50.72145078267943
2,0.6938775510204082,8.89795918367347,48.41783191869957
3,0.6938775510204082,9.346938775510203,45.27840532370294
4,0.6938775510204082,9.795918367346939,40.82846806998751
5,0.6938775510204082,10.244897959183673,36.110030584734595
6,0.6938775510204082,10.693877551020408,30.50207174481158
7,0.8877551020408163,8.0,72.71718691791625
8,0.8877551020408163,8.448979591836734,73.53855213855867
9,0.8877551020408163,8.89795918367347,73.73428857406664
10,0.8877551020408163,9.346938775510203,73.38331056415237
11,0.8877551020408163,9.795918367346939,72.54209184517512
12,0.8877551020408163,10.244897959183673,71.25000930815223
13,0.8877551020408163,10.693877551020408,69.53293647273196
14,0.8877551020408163,11.142857142857142,67.40558766862192
15,0.8877551020408163,11.591836734693878,64.53057540812047
16,0.8877551020408163,12.040816326530612,61.62383267527088
17,0.8877551020408163,12.489795918367346,58.2639201375441
18,1.0816326530612246,8.0,79.9732297737463
19,1.0816326530612246,8.448979591836734,81.5791244455975
20,1.0816326530612246,8.89795918367347,82.61216641905092
21,1.0816326530612246,9.346938775510203,83.16534342052671
22,1.0816326530612246,9.795918367346939,83.30847510507449
23,1.0816326530612246,10.244897959183673,83.09432249061413
24,1.0816326530612246,10.693877551020408,82.56278646149646
25,1.0816326530612246,11.142857142857142,81.74383079493033
26,1.0816326530612246,11.591836734693878,80.65953255004976
27,1.0816326530612246,12.040816326530612,79.32551373118972
28,1.0816326530612246,12.489795918367346,77.75189876960191
29,1.0816326530612246,12.938775510204081,75.64915711575992
30,1.0816326530612246,13.387755102040817,73.63270875330045
31,1.0816326530612246,13.83673469387755,71.36805947587033
32,1.2755102040816326,8.0,82.85411401995225
33,1.2755102040816326,8.448979591836734,84.84966072941769
34,1.2755102040816326,8.89795918367347,86.27457889240455
35,1.2755102040816326,9.346938775510203,87.23082659826669
36,1.2755102040816326,9.795918367346939,87.79561620948179
37,1.2755102040816326,10.244897959183673,88.02817908683728
38,1.2755102040816326,10.693877551020408,87.97442401297035
39,1.2755102040816326,11.142857142857142,87.67019633087077
40,1.2755102040816326,11.591836734693878,87.14358942197097
41,1.2755102040816326,12.040816326530612,86.41660234157288
42,1.2755102040816326,12.489795918367346,85.50633740885083
43,1.2755102040816326,12.938775510204081,84.42586579579257
44,1.2755102040816326,13.387755102040817,83.18484248107119
45,1.2755102040816326,13.83673469387755,81.78990956507458
46,1.2755102040816326,14.285714285714285,79.98145633822207
47,1.2755102040816326,14.73469387755102,78.30729944860113
48,1.2755102040816326,15.183673469387756,76.47560134954074
49,1.4693877551020407,8.0,83.8873327730619
50,1.4693877551020407,8.448979591836734,86.14094018270637
51,1.4693877551020407,8.89795918367347,87.80864831370289
52,1.4693877551020407,9.346938775510203,89.00007560216507
53,1.4693877551020407,9.795918367346939,89.7982775229257
54,1.4693877551020407,10.244897959183673,90.26712445225054
55,1.4693877551020407,10.693877551020408,90.45638410550303
56,1.4693877551020407,11.142857142857142,90.40528052409991
57,1.4693877551020407,11.591836734693878,90.14502300951138
58,1.4693877551020407,12.040816326530612,89.70062655354494
59,1.4693877551020407,12.489795918367346,89.09223702164239
60,1.4693877551020407,12.938775510204081,88.33610469709127
61,1.4693877551020407,13.387755102040817,87.44530402039713
62,1.4693877551020407,13.83673469387755,86.43026637363955
63,1.4693877551020407,14.285714285714285,85.29917049665761
64,1.4693877551020407,14.73469387755102,84.05821621010796
65,1.4693877551020407,15.183673469387756,82.44937333913927
66,1.4693877551020407,15.63265306122449,81.01923005177326
67,1.4693877551020407,16.081632653061224,79.48450856098724
68,1.4693877551020407,16.53061224489796,77.8393225096024
69,1.663265306122449,8.0,83.9766717206527
70,1.663265306122449,8.448979591836734,86.44079116167087
71,1.663265306122449,8.89795918367347,88.29602211445626
72,1.663265306122449,9.346938775510203,89.65929132562447
73,1.663265306122449,9.795918367346939,90.61908085554592
74,1.663265306122449,10.244897959183673,91.24338757703356
75,1.663265306122449,10.693877551020408,91.58520847910583
76,1.663265306122449,11.142857142857142,91.68638374949396
77,1.663265306122449,11.591836734693878,91.58032966515754
78,1.663265306122449,12.040816326530612,91.29400821731389
79,1.663265306122449,12.489795918367346,90.84936374632608
80,1.663265306122449,12.938775510204081,90.26438194150714
81,1.663265306122449,13.387755102040817,89.55387757351319
82,1.663265306122449,13.83673469387755,88.73008473421193
83,1.663265306122449,14.285714285714285,87.80310125674812
84,1.663265306122449,14.73469387755102,86.78122359170203
85,1.663265306122449,15.183673469387756,85.67119709236208
86,1.663265306122449,15.63265306122449,84.47839709875696
87,1.663265306122449,16.081632653061224,83.20694495192987
88,1.663265306122449,16.53061224489796,81.60914708203248
89,1.663265306122449,16.97959183673469,80.20498369038151
