0	0.006474283	5.86E-06
0.005065205	-0.004487709	0.000845435
-0.001013557	-0.006445667	0.0018066
0.001360399	-0.006439664	0.002600379
0.007070654	0.000412655	0.003591179
-0.005033704	0.004815784	0.005167935
0.004864555	-0.004937271	0.005366553
-0.006960285	0.001670193	0.006805417
0.004791663	0.005395366	0.008307718
0.004930048	-0.005432722	0.008354538
-0.004969788	-0.005645466	0.009369334
-0.007033575	0.003326822	0.010972959
0.000991793	0.007885779	0.012864962
0.008171422	0.001195249	0.012762647
0.002308139	-0.008171204	0.013290695
-0.008671603	-0.001640347	0.014583859
0.001651374	0.008973837	0.016883183
0.005869932	-0.00744684	0.016345946
-0.008803471	0.004471671	0.017937242
0.009028886	-0.004883	0.018453476
-0.005465975	0.009185041	0.020406011
-0.005811764	-0.009496698	0.020322073
0.009308575	-0.006951426	0.021405233
0.011812551	0.002761546	0.022756003
0.011248838	0.005820981	0.023894456
0.013175074	0.00120994	0.024670839
0.008237138	-0.011097125	0.025336811
-0.01230754	-0.007574507	0.026411691
0.00231369	0.014933264	0.028932706
0.001791244	-0.015707639	0.02828079
0.003052679	0.016262396	0.030797064
-0.014657931	-0.00923307	0.030401455
0.013512192	-0.012102757	0.031375023
0.01435778	0.012449252	0.032944476
-0.005225196	0.019211964	0.034322539
-0.019150062	0.008302524	0.034734759
-0.020350668	-0.008054407	0.035444216
-0.008538636	-0.021313851	0.036292546
0.014027331	-0.019601107	0.037333438
0.022970413	0.010654292	0.038782272
-0.020152585	0.017390386	0.039864075
0.015803439	-0.023124391	0.040331084
-0.029507735	0.00031919	0.041564673
-0.026335421	0.016609227	0.042788494
-0.017056649	-0.028147947	0.043307691
-0.026467953	0.023392422	0.044842918
-0.013947622	-0.035044194	0.044282688
-0.034070812	0.021129819	0.044741802
0.032525572	0.027284477	0.044850096
-0.025999251	0.03650839	0.044886051
