0	0.015106661	1.37E-05
1.82E-05	0.015106446	0.001020758
3.64E-05	0.015106771	0.002028062
5.46E-05	0.015106784	0.003035535
7.31E-05	0.015106163	0.004042947
9.13E-05	0.015111381	0.005046541
0.000109173	0.015111129	0.006058069
0.000127931	0.015120642	0.007059784
0.000146095	0.015122131	0.008073593
0.000163806	0.015135038	0.00908059
0.000182165	0.015155598	0.010083568
0.00020188	0.015180877	0.011085824
0.000218887	0.015202705	0.012102226
0.000239267	0.015234494	0.013112867
0.000256615	0.015286514	0.014117153
0.000277684	0.015353021	0.015114444
0.000295962	0.015413123	0.016134126
0.000316341	0.015497793	0.017142465
0.000341063	0.015616327	0.018130413
0.000359834	0.015716657	0.019160728
0.000386089	0.015880274	0.02014346
0.000404771	0.016035466	0.021164686
0.000430362	0.01621059	0.022185808
0.000460716	0.016419904	0.023197612
0.00049027	0.016664585	0.024206779
0.000518189	0.016946099	0.0252156
0.000544545	0.017272207	0.0262199
0.00058099	0.017649115	0.027206132
0.000618228	0.018015515	0.028242352
0.000654194	0.01847127	0.029242637
0.000706305	0.018938152	0.030262853
0.000749467	0.019520335	0.031241261
0.000799574	0.020083683	0.032280663
0.000873297	0.020717243	0.033288038
0.000944536	0.021509088	0.034227453
0.001004512	0.02228798	0.035251923
0.001069375	0.023129908	0.036284874
0.001146084	0.024039819	0.03731738
0.00123968	0.025019845	0.038344391
0.001362534	0.026077148	0.039347166
0.001486371	0.027344172	0.040285248
0.001581804	0.028542565	0.041379473
0.001738158	0.02996183	0.042334099
0.001907815	0.031434077	0.043319165
0.002048274	0.032962885	0.044397108
0.002279398	0.034682493	0.045327781
0.002448448	0.036422413	0.046428263
0.002725301	0.038379854	0.047355396
0.002989484	0.040267365	0.048419672
0.003297256	0.042578558	0.049344736
