0	0.012793227	-0.00053288
0.00146483	0.012696922	0.000264542
0.002905035	0.012435197	0.001069533
0.004297788	0.012014087	0.001882276
0.005621838	0.011443613	0.002702599
0.006858238	0.010737336	0.00352997
0.007990926	0.009911783	0.004363512
0.00900719	0.008985816	0.005202021
0.009898	0.007979947	0.006043978
0.010658259	0.006915624	0.006887551
0.011286975	0.005814439	0.007730612
0.011787334	0.004697202	0.008570818
0.012166527	0.003582864	0.009405821
0.012435175	0.002487424	0.010233636
0.012606258	0.001423163	0.01105307
0.012693776	0.000398533	0.011864021
0.012711576	-0.000581247	0.012667479
0.012672693	-0.001513244	0.013465228
0.012589227	-0.002395968	0.01425945
0.012472501	-0.003228853	0.015052379
0.01233328	-0.00401204	0.015846117
0.01218191	-0.004746294	0.016642585
0.012028393	-0.005432957	0.017443543
0.011882412	-0.006073849	0.018250657
0.011753369	-0.006671122	0.019065541
0.011650442	-0.007227051	0.019889782
0.011582685	-0.007743774	0.020724902
0.011559162	-0.008222981	0.021572246
0.011589098	-0.008665538	0.022432751
0.011682031	-0.00907103	0.023306592
0.011847889	-0.009437238	0.024192691
0.012096968	-0.009759534	0.025088169
0.012428176	-0.010021569	0.025901923
0.012855148	-0.010215125	0.026643076
0.01339562	-0.010332007	0.027369084
0.014057883	-0.010353609	0.028081996
0.014848192	-0.010256462	0.028785305
0.015769932	-0.010011399	0.029483376
0.016822315	-0.009582479	0.030180996
0.017998233	-0.008925849	0.030883451
0.019280904	-0.007988834	0.03159749
0.020638891	-0.006709474	0.032333935
0.02201821	-0.005016039	0.033114947
0.023322598	-0.002821559	0.034004202
0.024108975	2.51E-05	0.035467259
0.024845314	0.00301253	0.0363196
0.025299591	0.006562264	0.037009617
0.025187702	0.010702933	0.037667639
0.024231059	0.015300501	0.038303238
0.02226348	0.020090575	0.038541988
