0	0.006474283	-5.86E-06
7.70E-06	0.006484291	0.001001184
1.26E-05	0.006514449	0.002008189
1.48E-05	0.006564798	0.003015177
1.41E-05	0.006635401	0.004022163
1.06E-05	0.006726347	0.005029163
3.93E-06	0.006837747	0.006036194
-5.95E-06	0.006969735	0.00704327
-1.93E-05	0.007122472	0.008050408
-3.66E-05	0.007296147	0.009057622
-5.80E-05	0.007490973	0.010064927
-8.40E-05	0.007707193	0.011072334
-0.000115122	0.007945083	0.012079853
-0.000151923	0.008204948	0.01308749
-0.000195016	0.008487131	0.014095246
-0.000245101	0.008792014	0.015103115
-0.000302957	0.009120021	0.016111079
-0.000369441	0.009471626	0.01711911
-0.000445496	0.009847357	0.018127157
-0.000532154	0.010247805	0.019135146
-0.000630528	0.010673629	0.020142969
-0.000741816	0.011125566	0.021150475
-0.000867286	0.011604435	0.022157458
-0.001008258	0.012111123	0.02316365
-0.001166087	0.012646572	0.02416872
-0.001342146	0.013211722	0.025172291
-0.001537845	0.013807435	0.026173982
-0.001754708	0.014434399	0.027173488
-0.00199455	0.015093059	0.028170672
-0.002259711	0.015783641	0.029165636
-0.002553284	0.016506279	0.030158716
-0.002879212	0.017261223	0.031150395
-0.003242243	0.018048984	0.032141171
-0.003647824	0.018870387	0.033131464
-0.004102036	0.019726515	0.034121579
-0.004611651	0.020618613	0.035111722
-0.005184309	0.021548007	0.036102043
-0.005828782	0.022516043	0.037092667
-0.006555351	0.023524049	0.038083729
-0.0073763	0.024573307	0.039075386
-0.008306585	0.02566502	0.040067836
-0.009364802	0.026800263	0.041061322
-0.010574618	0.027979887	0.042056144
-0.01198355	0.028272561	0.043558848
-0.013611425	0.029470462	0.044574363
-0.014357959	0.029779258	0.045715511
-0.014984723	0.030143081	0.045342018
-0.015530015	0.030552002	0.045316624
-0.016084909	0.030954381	0.045288975
-0.016649891	0.031349449	0.04525959
