0	0.006474283	5.86E-06
6.14E-06	0.006484412	0.001013038
1.00E-05	0.006514699	0.002020254
1.17E-05	0.006565185	0.003027487
1.12E-05	0.006635933	0.004034722
8.33E-06	0.006727026	0.005041944
3.10E-06	0.006838567	0.006049135
-4.69E-06	0.00697068	0.00705628
-1.53E-05	0.007123511	0.008063364
-2.89E-05	0.007297226	0.009070371
-4.59E-05	0.007492011	0.010077287
-6.66E-05	0.007708071	0.011084102
-9.15E-05	0.007945634	0.012090804
-0.000121148	0.00820494	0.013097388
-0.000156009	0.008486249	0.014103853
-0.000196758	0.008789833	0.015110206
-0.000244106	0.009115977	0.016116463
-0.000298852	0.00946497	0.017122654
-0.000361888	0.009837103	0.018128829
-0.000434217	0.010232667	0.019135061
-0.000516969	0.010651937	0.020141459
-0.000611428	0.011095178	0.021148175
-0.000719067	0.011562636	0.022155413
-0.000841596	0.012054551	0.023163443
-0.000981011	0.012571177	0.024172594
-0.001139652	0.01311284	0.025183245
-0.001320232	0.013680015	0.026195775
-0.001525809	0.014273424	0.02721049
-0.001759685	0.014894109	0.028227528
-0.002025241	0.015543407	0.029246785
-0.002325812	0.016222824	0.030267926
-0.002664703	0.016933834	0.031290469
-0.003045382	0.017677726	0.032313914
-0.003471765	0.018455554	0.033337843
-0.00394851	0.01926819	0.034361949
-0.004481245	0.020116409	0.035386027
-0.005076779	0.021000964	0.036409928
-0.005743327	0.021922623	0.037433525
-0.006490805	0.022882179	0.038456685
-0.007331264	0.023880426	0.03947925
-0.008279508	0.024918112	0.040501021
-0.009354026	0.025995861	0.041521756
-0.010578402	0.027114044	0.042541156
-0.011967021	0.029204361	0.043052673
-0.013584052	0.030473466	0.044051379
-0.014457997	0.030759407	0.044924453
-0.014949374	0.031213649	0.045297946
-0.015545669	0.031604237	0.04532334
-0.016155748	0.031982274	0.045350989
-0.016779048	0.032347985	0.045380374
