XcorSP,YcorSP,ZcorSP,XcorSN,YcorSN,ZcorSN,XcorHP,YcorHP,ZcorHP,XcorHN,YcorHN,ZcorHN
0.0,0.015106660636641584,-1.3661197513280244e-05,0.0,0.015106660636641584,1.3661197513280244e-05,0.0,0.006474283129989253,-5.855660961505761e-06,0.0,0.006474283129989253,5.855660961505761e-06
1.8337340584678465e-05,0.015106514719970026,0.0009069939277184842,1.6639015578829874e-05,0.015106792983881859,0.0009345799403673471,7.703912436602303e-06,0.006484291250904886,0.0010011835941782646,6.1377182747149785e-06,0.006484411851224585,0.0010130378240406134
3.669997373893799e-05,0.015106389206701579,0.001827659114088892,3.32374011092049e-05,0.01510695793301355,0.0018554886220827707,1.2629254407757492e-05,0.006514449047848988,0.0020081892875660943,1.0027196049901442e-05,0.00651469862351584,0.0020202535488716617
5.5081090826230634e-05,0.015106402624529214,0.0027483348386136627,4.9788056189511084e-05,0.0151072773854261,0.002776386765643831,1.4784279391273693e-05,0.006564797789532615,0.003015177192888649,1.1706245482737785e-05,0.006565185121275369,0.003027487061767985
7.347527985295942e-05,0.015106753445810268,0.003669021320849664,6.62848850846213e-05,0.01510795357471742,0.0036972741514936613,1.41255070703711e-05,0.006635401486222968,0.004022163214355175,1.1162125809430095e-05,0.006635933406116763,0.004034722458520337
9.187899657578125e-05,0.015107719994479324,0.004589718566713884,8.272325272050242e-05,0.015109269148393827,0.004618150773715272,1.0557650412654857e-05,0.006726347389237674,0.005029163353461854,8.331826552830708e-06,0.006727026186675054,0.005041943737632536
0.00011029103780119079,0.015109660337966945,0.005510426425424501,9.91004383456919e-05,0.015111587261292437,0.0055390167830904865,3.933190155879299e-06,0.006837746567323259,0.00603619362755121,3.1020064148649887e-06,0.006838566990676204,0.006049134881762058
0.0001287130159924378,0.015113012159657775,0.006431144663705967,0.00011541608795300163,0.015115351685201159,0.006459872412894852,-5.9484113369221674e-06,0.006969734581836562,0.00704326992950126,-4.6914168839316965e-06,0.006970680241235164,0.007056279998030886
0.00014714983378900313,0.015118292606515024,0.007351873062617688,0.00013167266718878544,0.01512108694005488,0.007380717882068962,-1.9341867948703147e-05,0.007122472288444638,0.00805040781319682,-1.526403735516352e-05,0.0071235112221193055,0.008063363532554204
0.00016561015617496,0.015126098105362765,0.00827261154402285,0.00014787591749317223,0.015129398453217952,0.00830155326874963,-3.655761283175876e-05,0.007296146800596005,0.00905762218326229,-2.888411188315496e-05,0.007297225907977931,0.009070370580707613
0.00018410687661715323,0.01513710413995418,0.009193360335952467,0.00016403531982337003,0.015140972754720457,0.009222378344905845,-5.7963740966520644e-05,0.007490972659804767,0.010064926859265116,-4.5874122211990787e-05,0.007492010624755543,0.010077287322923668
0.00020265757123321006,0.01515206497941422,0.010114120189118277,0.00018016457283710877,0.015156577717846904,0.010143192359825866,-8.398836412687984e-05,0.007707193270389463,0.011072333973414223,-6.661279272081227e-05,0.007708071492078084,0.01108410162699344
0.00022128493147200343,0.015171813347087369,0.011034892660797048,0.00019628209635044408,0.015177062856021797,0.011063993756232926,-0.00011512238530051124,0.00794508267223217,0.012079853145597421,-9.153762948127676e-05,0.007945633582777641,0.012090803873029122
0.00024001716016440545,0.015197260017619464,0.011955680487463516,0.00021241157698858722,0.01520335968812086,0.01198477979765229,-0.00015192268644110348,0.008204947744589824,0.013087490359056535,-0.00012114807623044948,0.008204939714650465,0.013097388077788888
0.00025888830701822544,0.015229393330052037,0.012876488074031845,0.00022858258235401567,0.015236482184363317,0.012905546079169793,-0.0001950156979767767,0.00848713095636234,0.014095246432499348,-0.00015600942814209117,0.008486248766622526,0.014103853422564955
0.00027793850604975715,0.015269278607393431,0.013797322135251928,0.00024483128439971346,0.015277527302221889,0.01382628588603554,-0.0002451012729393988,0.008792013800833762,0.015103114948505044,-0.0001967577131994732,0.008789833388355164,0.015110206324778138
0.0002972140567804583,0.015318057481584437,0.01471819253287224,0.0002612013543151969,0.015327675613290249,0.01474698935650106,-0.00030295671091961165,0.009120021068669567,0.016111079453235873,-0.0002441058564790489,0.009115976955996667,0.01611646323826619
0.0003167672604221126,0.015376947142577526,0.01563911335817891,0.00027774512297414,0.015388192002189745,0.01566764239928022,-0.00036944064997428236,0.009471626105774629,0.01711910969157227,-0.00029885160323390536,0.009464969633315709,0.017122654418148673
0.0003366558790122076,0.015447239571245849,0.016560104307534445,0.0002945251455674573,0.015460426377528655,0.016588225318010515,-0.00044549634586320817,0.00984735713894214,0.018127156596109924,-0.0003618879160694436,0.009837103460317687,0.018128828931829898
0.00035694202942605937,0.015530300894407406,0.017481192375706864,0.0003116163665581874,0.01554581425626973,0.017508711117923927,-0.0005321535663844132,0.01024780456680286,0.019135145738305288,-0.0004342169028494817,0.010232666575795683,0.019135061207853413
0.000377690264413743,0.015627571141029122,0.018402413822402,0.00032910914248761763,0.0156458769419759,0.018429063539314623,-0.0006305279456370626,0.01067362868882438,0.02014296904500559,-0.0005169687762510039,0.010651937103568588,0.02014145931937199
0.00039896456245681395,0.01574056491168335,0.019323816204848743,0.0003471134122262658,0.01576222078427032,0.019349235024953712,-0.00074181625167275,0.011125566491482277,0.02115047492597361,-0.0006114278135013008,0.011095178083756327,0.02114817485662285
0.000420824033717958,0.015870873815069183,0.020245459940662305,0.0003657642205367218,0.01589653466496142,0.02026916515722598,-0.0008672859175655929,0.01160443458222716,0.022157457803494755,-0.0007190674837986724,0.011562636356092835,0.022155413397320585
0.0004433175327933538,0.01602017191943221,0.021167418288652193,0.00038522841910050885,0.016050584462097867,0.021188780677321925,-0.0010082581178267394,0.012111123005884942,0.023163649754979684,-0.0008415960997123929,0.012054550654250125,0.023163442864054536
0.00046647834811822363,0.0161902256499897,0.022089773810882833,0.0004057113916314323,0.016226203059761638,0.022107999023177116,-0.0011660870998223048,0.012646571926026693,0.02416871987501547,-0.0009810110748872684,0.012571176916577607,0.024172594162237628
0.0004903219874218597,0.01638290887342665,0.02301260863634374,0.00042746080156708853,0.016425275161250027,0.023026738065802042,-0.0013421463566692586,0.013211722065122224,0.02517229058156778,-0.001139652191210567,0.013112839899352328,0.0251832448739042
0.00051485247687625,0.016600221286491138,0.023935986238425258,0.00045076196372337876,0.016649718787120547,0.023944934331806354,-0.0015378449457171578,0.013807435198208678,0.026173981801347196,-0.001320231817420055,0.013680014766317687,0.026195775072343663
0.0005400835206220123,0.016844303135638783,0.024859925776540726,0.0004759185130694648,0.01690147042942565,0.02486256866177672,-0.0017547083632857203,0.014434398994029946,0.027173487837859597,-0.0015258092506659363,0.014273424312816457,0.02721049045405014
0.0005660762865656992,0.017117434190671514,0.025784377209312894,0.0005032166250431936,0.017182485937230388,0.02577969109709038,-0.001994549791784017,0.015093059434914955,0.028170671888774472,-0.0017596853922844857,0.014894108522244901,0.028227527821354147
0.0005929832776212581,0.017422006819874172,0.02670921238435292,0.0005328833487404305,0.01749476728369674,0.026696429790136186,-0.002259710750866095,0.015783640633337467,0.029165635914786086,-0.0020252413500485913,0.015543406532356524,0.029246785213561412
0.0006210752817195774,0.017760477586492584,0.027634244536114044,0.0005650620802247191,0.017840410792406804,0.027612971506460894,-0.0025532835081396098,0.016506279378138818,0.030158716481994568,-0.002325812044594765,0.016222823525225485,0.03026792606457181
0.0006507319540945498,0.018135320384427056,0.028559271667911012,0.0005998246432248303,0.018221653802263968,0.028529518242749758,-0.0028792115133203385,0.01726122268260506,0.031150395207572474,-0.002664703102178208,0.01693383404412877,0.03129046875721278
0.0006823998692415197,0.018549006304232656,0.02948412159936308,0.0006372161613490217,0.018640894576740733,0.029446242179383523,-0.0032422434853243377,0.01804898379268154,0.03214117133864107,-0.003045381503150979,0.017677725948816784,0.03231391404436307
0.0007165432559744611,0.019004015941916697,0.03040867699067665,0.0006773075317455068,0.019100679741408444,0.030363260656155782,-0.0036478241656854346,0.01887038713417754,0.03313146421968658,-0.003471765273645997,0.018455554041468446,0.03333784258153643
0.0007536113589074422,0.019502869242392834,0.03133287562055369,0.0007202315838271699,0.019603674153759958,0.03128063589436457,-0.004102035524328103,0.019726514779244756,0.03412157883303066,-0.003948509913596593,0.019268190052686925,0.034361949386411225
0.0007940292317511093,0.020048154280408993,0.03225669579805044,0.0007661961507619186,0.020152631797645662,0.03219838958495364,-0.004611651287427144,0.02061861300760343,0.03511172248150525,-0.004481244848809091,0.020116409307698046,0.035386027156155506
0.0008382050504827909,0.020642545521061897,0.03318013900636459,0.0008154810084101146,0.02075037715436401,0.03311652024472532,-0.005184308755262583,0.021548007312224664,0.036102043148304105,-0.005076779134802276,0.02100096402816809,0.03640992790757552
0.0008865441199221591,0.02128881139334812,0.034103216578357846,0.0008684285651676436,0.021399797209779674,0.034035016540817885,-0.005828781696712088,0.022516043282513408,0.037092667354839064,-0.005743326672033836,0.021922623188419615,0.03743352511925944
0.0009394630702342705,0.021989814915475237,0.03502594186497827,0.0009254348833724907,0.02210384034976141,0.03495386512228329,-0.006555351341497377,0.023524049026307378,0.03808372855903275,-0.006490805154258189,0.022882179037687307,0.038456685333284626
0.0009974016696610445,0.022748511044580973,0.035948326730101,0.0009869437109669514,0.02286551845985008,0.03587305412524638,-0.007376299908831574,0.024573306777654506,0.03907538580443318,-0.007331263678485141,0.023880425720937903,0.03947924950610307
0.0010608320497757305,0.023567943075613558,0.036870380661849535,0.0010534438697492033,0.023687909889617317,0.03679257406158367,-0.008306585214923947,0.025665020156372825,0.04006783572831118,-0.008279507529458238,0.0249181118557068,0.04050102100044394
0.0011302660819463397,0.024451239215344277,0.03779211111536762,0.0011254694545218865,0.024574162136398063,0.03771241747615141,-0.009364802289594529,0.02680026252487234,0.041061321672980586,-0.009354025594387567,0.02599586119788544,0.04152175647399341
0.0012062618316578616,0.025401609742860962,0.03871352416876632,0.0012036021764221467,0.02552749381147863,0.038632578290838535,-0.010574618182005842,0.02797988661989506,0.04205614361357478,-0.010578402309741438,0.027114043924610066,0.04254115595161809
0.0012894299454490731,0.026422344843396922,0.039634624914286376,0.0012884753441509047,0.026551195767808622,0.0395530514134043,-0.011983550066877296,0.028272560961015037,0.043558847870354064,-0.011967021057203377,0.029204361237853155,0.043052673113057674
0.0013804407455710451,0.027516813121358934,0.04055541715627996,0.0013807791730674449,0.02764863133766293,0.040473833039496546,-0.013611425238047745,0.029470462308526055,0.0445743629047405,-0.013584052388352641,0.03047346645318562,0.044051379496890114
0.0014831749098866693,0.028687223722675036,0.041472476333608545,0.0014781251625532207,0.028824472688514895,0.04139834773025378,-0.014357958745705937,0.029779258283284846,0.04571551050247387,-0.014457997391144303,0.03075940712566645,0.044924453317375615
0.001593185022780152,0.02994187434232899,0.04238987845366111,0.0015866030731590689,0.030077450937899017,0.042322519478287045,-0.01498472315854867,0.03014308126009158,0.04534201787963681,-0.014949374127863136,0.031213649186300835,0.04529794594021267
0.0017137707704410142,0.031281348131318075,0.04330638830366204,0.001704728806068229,0.03141415689999317,0.043247583496371936,-0.015530014773854656,0.030552002279598655,0.045316623997847263,-0.015545669392504648,0.03160423710026786,0.04532333982200222
0.0018459342340636324,0.032709246428172564,0.044222061477163815,0.0018335181408395266,0.03283830538525555,0.044173484190955986,-0.016084908678336972,0.030954380576410305,0.045288975244271605,-0.016155747558133794,0.03198227400192286,0.04535098857557788
0.001990781654878195,0.03422922069792963,0.045136974968983196,0.0019741217949889307,0.034353699461457284,0.04510014456722243,-0.01664989065273031,0.03134944916767002,0.04525958955924764,-0.016779047632295232,0.03234798506643358,0.04538037426060185
